-5 -5 -10
5 -5 -10
nan nan nan
5 -5 -10
5 5 -10
nan nan nan
5 5 -10
-5 5 -10
nan nan nan
-5 5 -10
-5 -5 -10
nan nan nan
-5 -5 10
5 -5 10
nan nan nan
5 -5 10
5 5 10
nan nan nan
5 5 10
-5 5 10
nan nan nan
-5 5 10
-5 -5 10
nan nan nan
-5 -5 -10
-5 -5 10
nan nan nan
5 -5 -10
5 -5 10
nan nan nan
5 5 -10
5 5 10
nan nan nan
-5 5 -10
-5 5 10
nan nan nan
nan nan nan
-8.58579 -1.41421 -5
-8.41969 -1.22581 -5
-8.27852 -1.01808 -5
-8.16449 -0.794296 -5
-8.07941 -0.557982 -5
-8.02462 -0.312869 -5
-8.00099 -0.0628215 -5
-8.00888 0.188217 -5
-8.04817 0.436286 -5
-8.11824 0.677476 -5
-8.21799 0.907981 -5
-8.34584 1.12417 -5
-8.49978 1.32262 -5
-8.67738 1.50022 -5
-8.87583 1.65416 -5
-9.09202 1.78201 -5
-9.32252 1.88176 -5
-9.56371 1.95183 -5
-9.81178 1.99112 -5
-10.0628 1.99901 -5
-10.3129 1.97538 -5
-10.558 1.92059 -5
-10.7943 1.83551 -5
-11.0181 1.72148 -5
-11.2258 1.58031 -5
-11.4142 1.41421 -5
-11.5803 1.22581 -5
-11.7215 1.01808 -5
-11.8355 0.794296 -5
-11.9206 0.557982 -5
-11.9754 0.312869 -5
-11.999 0.0628215 -5
-11.9911 -0.188217 -5
-11.9518 -0.436286 -5
-11.8818 -0.677476 -5
-11.782 -0.907981 -5
-11.6542 -1.12417 -5
-11.5002 -1.32262 -5
-11.3226 -1.50022 -5
-11.1242 -1.65416 -5
-10.908 -1.78201 -5
-10.6775 -1.88176 -5
-10.4363 -1.95183 -5
-10.1882 -1.99112 -5
-9.93718 -1.99901 -5
-9.68713 -1.97538 -5
-9.44202 -1.92059 -5
-9.2057 -1.83551 -5
-8.98192 -1.72148 -5
-8.77419 -1.58031 -5
-8.58579 -1.41421 -5
nan nan nan
-8.58579 -1.41421 5
-8.41969 -1.22581 5
-8.27852 -1.01808 5
-8.16449 -0.794296 5
-8.07941 -0.557982 5
-8.02462 -0.312869 5
-8.00099 -0.0628215 5
-8.00888 0.188217 5
-8.04817 0.436286 5
-8.11824 0.677476 5
-8.21799 0.907981 5
-8.34584 1.12417 5
-8.49978 1.32262 5
-8.67738 1.50022 5
-8.87583 1.65416 5
-9.09202 1.78201 5
-9.32252 1.88176 5
-9.56371 1.95183 5
-9.81178 1.99112 5
-10.0628 1.99901 5
-10.3129 1.97538 5
-10.558 1.92059 5
-10.7943 1.83551 5
-11.0181 1.72148 5
-11.2258 1.58031 5
-11.4142 1.41421 5
-11.5803 1.22581 5
-11.7215 1.01808 5
-11.8355 0.794296 5
-11.9206 0.557982 5
-11.9754 0.312869 5
-11.999 0.0628215 5
-11.9911 -0.188217 5
-11.9518 -0.436286 5
-11.8818 -0.677476 5
-11.782 -0.907981 5
-11.6542 -1.12417 5
-11.5002 -1.32262 5
-11.3226 -1.50022 5
-11.1242 -1.65416 5
-10.908 -1.78201 5
-10.6775 -1.88176 5
-10.4363 -1.95183 5
-10.1882 -1.99112 5
-9.93718 -1.99901 5
-9.68713 -1.97538 5
-9.44202 -1.92059 5
-9.2057 -1.83551 5
-8.98192 -1.72148 5
-8.77419 -1.58031 5
-8.58579 -1.41421 5
nan nan nan
-8.58579 -1.41421 -5
-8.58579 -1.41421 5
nan nan nan
-8.27852 -1.01808 -5
-8.27852 -1.01808 5
nan nan nan
-8.07941 -0.557982 -5
-8.07941 -0.557982 5
nan nan nan
-8.00099 -0.0628215 -5
-8.00099 -0.0628215 5
nan nan nan
-8.04817 0.436286 -5
-8.04817 0.436286 5
nan nan nan
-8.21799 0.907981 -5
-8.21799 0.907981 5
nan nan nan
-8.49978 1.32262 -5
-8.49978 1.32262 5
nan nan nan
-8.87583 1.65416 -5
-8.87583 1.65416 5
nan nan nan
-9.32252 1.88176 -5
-9.32252 1.88176 5
nan nan nan
-9.81178 1.99112 -5
-9.81178 1.99112 5
nan nan nan
-10.3129 1.97538 -5
-10.3129 1.97538 5
nan nan nan
-10.7943 1.83551 -5
-10.7943 1.83551 5
nan nan nan
-11.2258 1.58031 -5
-11.2258 1.58031 5
nan nan nan
-11.5803 1.22581 -5
-11.5803 1.22581 5
nan nan nan
-11.8355 0.794296 -5
-11.8355 0.794296 5
nan nan nan
-11.9754 0.312869 -5
-11.9754 0.312869 5
nan nan nan
-11.9911 -0.188217 -5
-11.9911 -0.188217 5
nan nan nan
-11.8818 -0.677476 -5
-11.8818 -0.677476 5
nan nan nan
-11.6542 -1.12417 -5
-11.6542 -1.12417 5
nan nan nan
-11.3226 -1.50022 -5
-11.3226 -1.50022 5
nan nan nan
-10.908 -1.78201 -5
-10.908 -1.78201 5
nan nan nan
-10.4363 -1.95183 -5
-10.4363 -1.95183 5
nan nan nan
-9.93718 -1.99901 -5
-9.93718 -1.99901 5
nan nan nan
-9.44202 -1.92059 -5
-9.44202 -1.92059 5
nan nan nan
-8.98192 -1.72148 -5
-8.98192 -1.72148 5
nan nan nan
-8.58579 -1.41421 -5
-8.58579 -1.41421 5
nan nan nan
nan nan nan
11.4142 1.41421 -5
11.2258 1.58031 -5
11.0181 1.72148 -5
10.7943 1.83551 -5
10.558 1.92059 -5
10.3129 1.97538 -5
10.0628 1.99901 -5
9.81178 1.99112 -5
9.56371 1.95183 -5
9.32252 1.88176 -5
9.09202 1.78201 -5
8.87583 1.65416 -5
8.67738 1.50022 -5
8.49978 1.32262 -5
8.34584 1.12417 -5
8.21799 0.907981 -5
8.11824 0.677476 -5
8.04817 0.436286 -5
8.00888 0.188217 -5
8.00099 -0.0628215 -5
8.02462 -0.312869 -5
8.07941 -0.557982 -5
8.16449 -0.794296 -5
8.27852 -1.01808 -5
8.41969 -1.22581 -5
8.58579 -1.41421 -5
8.77419 -1.58031 -5
8.98192 -1.72148 -5
9.2057 -1.83551 -5
9.44202 -1.92059 -5
9.68713 -1.97538 -5
9.93718 -1.99901 -5
10.1882 -1.99112 -5
10.4363 -1.95183 -5
10.6775 -1.88176 -5
10.908 -1.78201 -5
11.1242 -1.65416 -5
11.3226 -1.50022 -5
11.5002 -1.32262 -5
11.6542 -1.12417 -5
11.782 -0.907981 -5
11.8818 -0.677476 -5
11.9518 -0.436286 -5
11.9911 -0.188217 -5
11.999 0.0628215 -5
11.9754 0.312869 -5
11.9206 0.557982 -5
11.8355 0.794296 -5
11.7215 1.01808 -5
11.5803 1.22581 -5
11.4142 1.41421 -5
nan nan nan
11.4142 1.41421 5
11.2258 1.58031 5
11.0181 1.72148 5
10.7943 1.83551 5
10.558 1.92059 5
10.3129 1.97538 5
10.0628 1.99901 5
9.81178 1.99112 5
9.56371 1.95183 5
9.32252 1.88176 5
9.09202 1.78201 5
8.87583 1.65416 5
8.67738 1.50022 5
8.49978 1.32262 5
8.34584 1.12417 5
8.21799 0.907981 5
8.11824 0.677476 5
8.04817 0.436286 5
8.00888 0.188217 5
8.00099 -0.0628215 5
8.02462 -0.312869 5
8.07941 -0.557982 5
8.16449 -0.794296 5
8.27852 -1.01808 5
8.41969 -1.22581 5
8.58579 -1.41421 5
8.77419 -1.58031 5
8.98192 -1.72148 5
9.2057 -1.83551 5
9.44202 -1.92059 5
9.68713 -1.97538 5
9.93718 -1.99901 5
10.1882 -1.99112 5
10.4363 -1.95183 5
10.6775 -1.88176 5
10.908 -1.78201 5
11.1242 -1.65416 5
11.3226 -1.50022 5
11.5002 -1.32262 5
11.6542 -1.12417 5
11.782 -0.907981 5
11.8818 -0.677476 5
11.9518 -0.436286 5
11.9911 -0.188217 5
11.999 0.0628215 5
11.9754 0.312869 5
11.9206 0.557982 5
11.8355 0.794296 5
11.7215 1.01808 5
11.5803 1.22581 5
11.4142 1.41421 5
nan nan nan
11.4142 1.41421 -5
11.4142 1.41421 5
nan nan nan
11.0181 1.72148 -5
11.0181 1.72148 5
nan nan nan
10.558 1.92059 -5
10.558 1.92059 5
nan nan nan
10.0628 1.99901 -5
10.0628 1.99901 5
nan nan nan
9.56371 1.95183 -5
9.56371 1.95183 5
nan nan nan
9.09202 1.78201 -5
9.09202 1.78201 5
nan nan nan
8.67738 1.50022 -5
8.67738 1.50022 5
nan nan nan
8.34584 1.12417 -5
8.34584 1.12417 5
nan nan nan
8.11824 0.677476 -5
8.11824 0.677476 5
nan nan nan
8.00888 0.188217 -5
8.00888 0.188217 5
nan nan nan
8.02462 -0.312869 -5
8.02462 -0.312869 5
nan nan nan
8.16449 -0.794296 -5
8.16449 -0.794296 5
nan nan nan
8.41969 -1.22581 -5
8.41969 -1.22581 5
nan nan nan
8.77419 -1.58031 -5
8.77419 -1.58031 5
nan nan nan
9.2057 -1.83551 -5
9.2057 -1.83551 5
nan nan nan
9.68713 -1.97538 -5
9.68713 -1.97538 5
nan nan nan
10.1882 -1.99112 -5
10.1882 -1.99112 5
nan nan nan
10.6775 -1.88176 -5
10.6775 -1.88176 5
nan nan nan
11.1242 -1.65416 -5
11.1242 -1.65416 5
nan nan nan
11.5002 -1.32262 -5
11.5002 -1.32262 5
nan nan nan
11.782 -0.907981 -5
11.782 -0.907981 5
nan nan nan
11.9518 -0.436286 -5
11.9518 -0.436286 5
nan nan nan
11.999 0.0628215 -5
11.999 0.0628215 5
nan nan nan
11.9206 0.557982 -5
11.9206 0.557982 5
nan nan nan
11.7215 1.01808 -5
11.7215 1.01808 5
nan nan nan
11.4142 1.41421 -5
11.4142 1.41421 5
nan nan nan
