-5 -5 -10
5 -5 -10
nan nan nan
5 -5 -10
5 5 -10
nan nan nan
5 5 -10
-5 5 -10
nan nan nan
-5 5 -10
-5 -5 -10
nan nan nan
-5 -5 10
5 -5 10
nan nan nan
5 -5 10
5 5 10
nan nan nan
5 5 10
-5 5 10
nan nan nan
-5 5 10
-5 -5 10
nan nan nan
-5 -5 -10
-5 -5 10
nan nan nan
5 -5 -10
5 -5 10
nan nan nan
5 5 -10
5 5 10
nan nan nan
-5 5 -10
-5 5 10
nan nan nan
nan nan nan
-8 0 -5
-8.01577 0.250666 -5
-8.06283 0.49738 -5
-8.14045 0.736249 -5
-8.24739 0.963507 -5
-8.38197 1.17557 -5
-8.54206 1.36909 -5
-8.72515 1.54103 -5
-8.92835 1.68866 -5
-9.14844 1.80965 -5
-9.38197 1.90211 -5
-9.62524 1.96457 -5
-9.87442 1.99605 -5
-10.1256 1.99605 -5
-10.3748 1.96457 -5
-10.618 1.90211 -5
-10.8516 1.80965 -5
-11.0717 1.68866 -5
-11.2748 1.54103 -5
-11.4579 1.36909 -5
-11.618 1.17557 -5
-11.7526 0.963507 -5
-11.8596 0.736249 -5
-11.9372 0.49738 -5
-11.9842 0.250666 -5
-12 2.44929e-16 -5
-11.9842 -0.250666 -5
-11.9372 -0.49738 -5
-11.8596 -0.736249 -5
-11.7526 -0.963507 -5
-11.618 -1.17557 -5
-11.4579 -1.36909 -5
-11.2748 -1.54103 -5
-11.0717 -1.68866 -5
-10.8516 -1.80965 -5
-10.618 -1.90211 -5
-10.3748 -1.96457 -5
-10.1256 -1.99605 -5
-9.87442 -1.99605 -5
-9.62524 -1.96457 -5
-9.38197 -1.90211 -5
-9.14844 -1.80965 -5
-8.92835 -1.68866 -5
-8.72515 -1.54103 -5
-8.54206 -1.36909 -5
-8.38197 -1.17557 -5
-8.24739 -0.963507 -5
-8.14045 -0.736249 -5
-8.06283 -0.49738 -5
-8.01577 -0.250666 -5
-8 -4.89859e-16 -5
nan nan nan
-8 0 5
-8.01577 0.250666 5
-8.06283 0.49738 5
-8.14045 0.736249 5
-8.24739 0.963507 5
-8.38197 1.17557 5
-8.54206 1.36909 5
-8.72515 1.54103 5
-8.92835 1.68866 5
-9.14844 1.80965 5
-9.38197 1.90211 5
-9.62524 1.96457 5
-9.87442 1.99605 5
-10.1256 1.99605 5
-10.3748 1.96457 5
-10.618 1.90211 5
-10.8516 1.80965 5
-11.0717 1.68866 5
-11.2748 1.54103 5
-11.4579 1.36909 5
-11.618 1.17557 5
-11.7526 0.963507 5
-11.8596 0.736249 5
-11.9372 0.49738 5
-11.9842 0.250666 5
-12 2.44929e-16 5
-11.9842 -0.250666 5
-11.9372 -0.49738 5
-11.8596 -0.736249 5
-11.7526 -0.963507 5
-11.618 -1.17557 5
-11.4579 -1.36909 5
-11.2748 -1.54103 5
-11.0717 -1.68866 5
-10.8516 -1.80965 5
-10.618 -1.90211 5
-10.3748 -1.96457 5
-10.1256 -1.99605 5
-9.87442 -1.99605 5
-9.62524 -1.96457 5
-9.38197 -1.90211 5
-9.14844 -1.80965 5
-8.92835 -1.68866 5
-8.72515 -1.54103 5
-8.54206 -1.36909 5
-8.38197 -1.17557 5
-8.24739 -0.963507 5
-8.14045 -0.736249 5
-8.06283 -0.49738 5
-8.01577 -0.250666 5
-8 -4.89859e-16 5
nan nan nan
-8 0 -5
-8 0 5
nan nan nan
-8.06283 0.49738 -5
-8.06283 0.49738 5
nan nan nan
-8.24739 0.963507 -5
-8.24739 0.963507 5
nan nan nan
-8.54206 1.36909 -5
-8.54206 1.36909 5
nan nan nan
-8.92835 1.68866 -5
-8.92835 1.68866 5
nan nan nan
-9.38197 1.90211 -5
-9.38197 1.90211 5
nan nan nan
-9.87442 1.99605 -5
-9.87442 1.99605 5
nan nan nan
-10.3748 1.96457 -5
-10.3748 1.96457 5
nan nan nan
-10.8516 1.80965 -5
-10.8516 1.80965 5
nan nan nan
-11.2748 1.54103 -5
-11.2748 1.54103 5
nan nan nan
-11.618 1.17557 -5
-11.618 1.17557 5
nan nan nan
-11.8596 0.736249 -5
-11.8596 0.736249 5
nan nan nan
-11.9842 0.250666 -5
-11.9842 0.250666 5
nan nan nan
-11.9842 -0.250666 -5
-11.9842 -0.250666 5
nan nan nan
-11.8596 -0.736249 -5
-11.8596 -0.736249 5
nan nan nan
-11.618 -1.17557 -5
-11.618 -1.17557 5
nan nan nan
-11.2748 -1.54103 -5
-11.2748 -1.54103 5
nan nan nan
-10.8516 -1.80965 -5
-10.8516 -1.80965 5
nan nan nan
-10.3748 -1.96457 -5
-10.3748 -1.96457 5
nan nan nan
-9.87442 -1.99605 -5
-9.87442 -1.99605 5
nan nan nan
-9.38197 -1.90211 -5
-9.38197 -1.90211 5
nan nan nan
-8.92835 -1.68866 -5
-8.92835 -1.68866 5
nan nan nan
-8.54206 -1.36909 -5
-8.54206 -1.36909 5
nan nan nan
-8.24739 -0.963507 -5
-8.24739 -0.963507 5
nan nan nan
-8.06283 -0.49738 -5
-8.06283 -0.49738 5
nan nan nan
-8 -4.89859e-16 -5
-8 -4.89859e-16 5
nan nan nan
