5 0 0
4.96057 0.626666 0
4.84292 1.24345 0
4.64888 1.84062 0
4.38153 2.40877 0
4.04508 2.93893 0
3.64484 3.42274 0
3.18712 3.85257 0
2.67913 4.22164 0
2.1289 4.52414 0
1.54508 4.75528 0
0.936907 4.91144 0
0.313953 4.99013 0
-0.313953 4.99013 0
-0.936907 4.91144 0
-1.54508 4.75528 0
-2.1289 4.52414 0
-2.67913 4.22164 0
-3.18712 3.85257 0
-3.64484 3.42274 0
-4.04508 2.93893 0
-4.38153 2.40877 0
-4.64888 1.84062 0
-4.84292 1.24345 0
-4.96057 0.626666 0
-5 6.12323e-16 0
-4.96057 -0.626666 0
-4.84292 -1.24345 0
-4.64888 -1.84062 0
-4.38153 -2.40877 0
-4.04508 -2.93893 0
-3.64484 -3.42274 0
-3.18712 -3.85257 0
-2.67913 -4.22164 0
-2.1289 -4.52414 0
-1.54508 -4.75528 0
-0.936907 -4.91144 0
-0.313953 -4.99013 0
0.313953 -4.99013 0
0.936907 -4.91144 0
1.54508 -4.75528 0
2.1289 -4.52414 0
2.67913 -4.22164 0
3.18712 -3.85257 0
3.64484 -3.42274 0
4.04508 -2.93893 0
4.38153 -2.40877 0
4.64888 -1.84062 0
4.84292 -1.24345 0
4.96057 -0.626666 0
5 -1.22465e-15 0
nan nan nan
5 0 100
4.96057 0.626666 100
4.84292 1.24345 100
4.64888 1.84062 100
4.38153 2.40877 100
4.04508 2.93893 100
3.64484 3.42274 100
3.18712 3.85257 100
2.67913 4.22164 100
2.1289 4.52414 100
1.54508 4.75528 100
0.936907 4.91144 100
0.313953 4.99013 100
-0.313953 4.99013 100
-0.936907 4.91144 100
-1.54508 4.75528 100
-2.1289 4.52414 100
-2.67913 4.22164 100
-3.18712 3.85257 100
-3.64484 3.42274 100
-4.04508 2.93893 100
-4.38153 2.40877 100
-4.64888 1.84062 100
-4.84292 1.24345 100
-4.96057 0.626666 100
-5 6.12323e-16 100
-4.96057 -0.626666 100
-4.84292 -1.24345 100
-4.64888 -1.84062 100
-4.38153 -2.40877 100
-4.04508 -2.93893 100
-3.64484 -3.42274 100
-3.18712 -3.85257 100
-2.67913 -4.22164 100
-2.1289 -4.52414 100
-1.54508 -4.75528 100
-0.936907 -4.91144 100
-0.313953 -4.99013 100
0.313953 -4.99013 100
0.936907 -4.91144 100
1.54508 -4.75528 100
2.1289 -4.52414 100
2.67913 -4.22164 100
3.18712 -3.85257 100
3.64484 -3.42274 100
4.04508 -2.93893 100
4.38153 -2.40877 100
4.64888 -1.84062 100
4.84292 -1.24345 100
4.96057 -0.626666 100
5 -1.22465e-15 100
nan nan nan
5 0 0
5 0 100
nan nan nan
4.96057 0.626666 0
4.96057 0.626666 100
nan nan nan
4.84292 1.24345 0
4.84292 1.24345 100
nan nan nan
4.64888 1.84062 0
4.64888 1.84062 100
nan nan nan
4.38153 2.40877 0
4.38153 2.40877 100
nan nan nan
4.04508 2.93893 0
4.04508 2.93893 100
nan nan nan
3.64484 3.42274 0
3.64484 3.42274 100
nan nan nan
3.18712 3.85257 0
3.18712 3.85257 100
nan nan nan
2.67913 4.22164 0
2.67913 4.22164 100
nan nan nan
2.1289 4.52414 0
2.1289 4.52414 100
nan nan nan
1.54508 4.75528 0
1.54508 4.75528 100
nan nan nan
0.936907 4.91144 0
0.936907 4.91144 100
nan nan nan
0.313953 4.99013 0
0.313953 4.99013 100
nan nan nan
-0.313953 4.99013 0
-0.313953 4.99013 100
nan nan nan
-0.936907 4.91144 0
-0.936907 4.91144 100
nan nan nan
-1.54508 4.75528 0
-1.54508 4.75528 100
nan nan nan
-2.1289 4.52414 0
-2.1289 4.52414 100
nan nan nan
-2.67913 4.22164 0
-2.67913 4.22164 100
nan nan nan
-3.18712 3.85257 0
-3.18712 3.85257 100
nan nan nan
-3.64484 3.42274 0
-3.64484 3.42274 100
nan nan nan
-4.04508 2.93893 0
-4.04508 2.93893 100
nan nan nan
-4.38153 2.40877 0
-4.38153 2.40877 100
nan nan nan
-4.64888 1.84062 0
-4.64888 1.84062 100
nan nan nan
-4.84292 1.24345 0
-4.84292 1.24345 100
nan nan nan
-4.96057 0.626666 0
-4.96057 0.626666 100
nan nan nan
-5 6.12323e-16 0
-5 6.12323e-16 100
nan nan nan
-4.96057 -0.626666 0
-4.96057 -0.626666 100
nan nan nan
-4.84292 -1.24345 0
-4.84292 -1.24345 100
nan nan nan
-4.64888 -1.84062 0
-4.64888 -1.84062 100
nan nan nan
-4.38153 -2.40877 0
-4.38153 -2.40877 100
nan nan nan
-4.04508 -2.93893 0
-4.04508 -2.93893 100
nan nan nan
-3.64484 -3.42274 0
-3.64484 -3.42274 100
nan nan nan
-3.18712 -3.85257 0
-3.18712 -3.85257 100
nan nan nan
-2.67913 -4.22164 0
-2.67913 -4.22164 100
nan nan nan
-2.1289 -4.52414 0
-2.1289 -4.52414 100
nan nan nan
-1.54508 -4.75528 0
-1.54508 -4.75528 100
nan nan nan
-0.936907 -4.91144 0
-0.936907 -4.91144 100
nan nan nan
-0.313953 -4.99013 0
-0.313953 -4.99013 100
nan nan nan
0.313953 -4.99013 0
0.313953 -4.99013 100
nan nan nan
0.936907 -4.91144 0
0.936907 -4.91144 100
nan nan nan
1.54508 -4.75528 0
1.54508 -4.75528 100
nan nan nan
2.1289 -4.52414 0
2.1289 -4.52414 100
nan nan nan
2.67913 -4.22164 0
2.67913 -4.22164 100
nan nan nan
3.18712 -3.85257 0
3.18712 -3.85257 100
nan nan nan
3.64484 -3.42274 0
3.64484 -3.42274 100
nan nan nan
4.04508 -2.93893 0
4.04508 -2.93893 100
nan nan nan
4.38153 -2.40877 0
4.38153 -2.40877 100
nan nan nan
4.64888 -1.84062 0
4.64888 -1.84062 100
nan nan nan
4.84292 -1.24345 0
4.84292 -1.24345 100
nan nan nan
4.96057 -0.626666 0
4.96057 -0.626666 100
nan nan nan
5 -1.22465e-15 0
5 -1.22465e-15 100
nan nan nan
